ID号,用户标识,月,姓名,年龄,职业,年收入,月基本工资,银行账户数,信用卡数,信用卡利率,获得的贷款数量,贷款类型,平均延迟付款天数,平均延迟付款次数,信用卡限额变化率,信用卡查询次数,剩余债务,信用卡使用率,信用年龄,仅还款最低金额,月投资额,付款行为,月余额,评分等级
5585,CUS0x99ae,April,Ingramh,45,Engineer,19489.28,1388.106667,6,6,20,701,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Auto Loan, Payday Loan, Credit-Builder Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",41,19,30.6,10,3651.35,28.72717633,12 Years and 8 Months,NM,133.4000725,LowspentMediumvaluepayments,147.0222217,
5586,CUS0x62be,May,Andrew Sternu,25,MediaManager,141952.76,11726.39667,7,4,16,1,Mortgage Loan,29,18,11.48,4,1498.17,31.3643809,28 Years and 9 Months,Yes,173.1882059,HighspentLargevaluepayments,1129.692558,
5587,CUS0x9415,July,Davidf,33,Musician,139711,11526.58333,6,7,15,6,"Mortgage Loan, Payday Loan, Personal Loan, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",5,9,11.82,8,1090.56,37.27318605,13 Years and 7 Months,Yes,462.1972498,HighspentMediumvaluepayments,379.7526216,
5588,CUS0x9f23,May,Neil Maidmentp,25,Mechanic,118831.62,9625.635,0,6,6,2,"Auto Loan, and Payday Loan",7,5,2.37,6,1406.77,25.77339948,,No,167.8393872,HighspentLargevaluepayments,896.2859822,
5589,CUS0x4f01,January,,28,Lawyer,31241.2,2719.433333,6,8,17,5,"Mortgage Loan, Not Specified, Auto Loan, Student Loan, and Student Loan",48,28,8.91,6,2176.5,26.52333654,8 Years and 10 Months,Yes,89.31436806,HighspentMediumvaluepayments,310.561606,
5590,CUS0x1340,August,Matthewo,42,Architect,40600.61,,4,7,6,2,"Credit-Builder Loan, and Home Equity Loan",9,,5.5,2,1198.96,33.44434002,21 Years and 3 Months,No,75.54045342,HighspentSmallvaluepayments,462.8831117,
5591,CUS0x1feb,March,Gregu,46,Engineer,31254.23,2665.519167,0,6,4,-100,"Credit-Builder Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",12,2,15.94,1,783.52,26.33589077,29 Years and 9 Months,No,136.8692281,LowspentMediumvaluepayments,335.1790716,
5592,CUS0xbce2,March,Shihx,44,Writer,68380.29,5448.3575,4,4,18,3,"Auto Loan, Debt Consolidation Loan, and Home Equity Loan",21,16,4.74,9,1293.3,29.00313194,19 Years and 6 Months,No,280.9065683,LowspentLargevaluepayments,428.0413446,
5593,CUS0x7cfa,February,Costa Jeffa,14,Accountant,18729.06,,9,8,19,9,"Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Personal Loan, Home Equity Loan, and Payday Loan",46,21,0.99,12,2585.89,25.18280537,15 Years and 4 Months,Yes,72.48890418,LowspentMediumvaluepayments,230.9456115,
5594,CUS0x3d40,August,Azharu,22,Entrepreneur,82410.12,,0,3,3,1,Student Loan,0,11,0.89,4,587.66,34.28839345,32 Years and 3 Months,No,437.9766898,!@9#%8,469.1707682,
5595,CUS0x7799,March,Liana B.q,29,Manager,15762.72,1593.56,3,3,20,4,"Debt Consolidation Loan, Student Loan, Student Loan, and Home Equity Loan",14,,10.76,4,1050.18,29.20978756,21 Years and 0 Months,Yes,146.9289406,LowspentSmallvaluepayments,261.4442594,
5596,CUS0x99e9,February,Gerryx,44,,22530.97,1684.580833,3,3,4,1,Personal Loan,7,14,,4,370.35,25.73091802,20 Years and 10 Months,NM,162.420844,LowspentSmallvaluepayments,284.6556394,
5597,CUS0x1aa4,March,Michelle Sierrae,42,Doctor,100192.32,8171.36,8,4,5,4,"Home Equity Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",15,8,7.98,1,1221.55,27.04614526,25 Years and 0 Months,Yes,569.2758806,LowspentMediumvaluepayments,360.386464,
5598,CUS0x6077,March,Poornima Guptau,31,Musician,57742.86,4699.905,10,5,31,7,"Payday Loan, Personal Loan, Home Equity Loan, Student Loan, Student Loan, Auto Loan, and Credit-Builder Loan",48,24,2.61,10,1758.91,24.8512096,12 Years and 3 Months,Yes,87.18848491,HighspentSmallvaluepayments,351.1604879,
5599,CUS0x214c,July,Rene Wagnerl,40,Musician,20877.19,1779.765833,7,6,20,5,"Not Specified, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",20,20,15.69,16,1324.1,28.84077723,16 Years and 4 Months,NM,,LowspentSmallvaluepayments,304.1005067,
5600,CUS0xa3bd,August,Lawlerr,30,Lawyer,176956.6,14880.38333,3,5,4,1,Debt Consolidation Loan,2,10,6.77,1,116.94,35.11011428,30 Years and 6 Months,No,683.8347785,HighspentSmallvaluepayments,981.6415892,
5601,CUS0x2c9f,February,Nate Raymondk,16,Teacher,52982.07,4344.1725,6,8,31,8,"Payday Loan, Payday Loan, Not Specified, Personal Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Mortgage Loan",55,15,15.37,8,3951.34,37.43809259,8 Years and 5 Months,Yes,243.6272686,HighspentSmallvaluepayments,179.1480838,
5602,CUS0x9b7d,March,Edwardss,24,Lawyer,73871.92,6037.442096,8,10,33,7,"Not Specified, Personal Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, and Mortgage Loan",17,13,10.6,15,2284.63,36.43730032,16 Years and 5 Months,Yes,10000,HighspentMediumvaluepayments,410.8315851,
5603,CUS0xe64,June,Sineadl,34,Mechanic,106605.6,8687.8,7,7,12,1,Personal Loan,26,18,9.01,3,544.14,26.80278073,30 Years and 1 Months,Yes,678.9892294,LowspentMediumvaluepayments,414.8059976,
5604,CUS0x809c,July,Viswanathau,45,Musician,27881.32,2077.443333,3,7,18,3,"Not Specified, Credit-Builder Loan, and Not Specified",18,11,3.1,6,1264.51,37.73265828,21 Years and 7 Months,No,30.84673986,!@9#%8,389.698267,
5605,CUS0x3276,January,Norihiko Shirouzuf,42,Doctor,47370.64,,5,6,2382,1,Not Specified,16,21,,0,1397.52,39.79524693,31 Years and 5 Months,No,92.01661693,HighspentMediumvaluepayments,503.9223197,
5606,CUS0xae93,May,Leah Schnurrl,15,Journalist,19357.89,1364.1575,8,10,15,6,"Personal Loan, Not Specified, Mortgage Loan, Payday Loan, Student Loan, and Credit-Builder Loan",40,23,14.46,7,4064.81,26.5476286,10 Years and 11 Months,NM,,LowspentSmallvaluepayments,152.8858289,
5607,CUS0x9d62,April,Laurenz,37,Accountant,60340.08,4327.369161,2,5,3,3,"Student Loan, Auto Loan, and Mortgage Loan",19,8,11,1,638.7,38.39348026,18 Years and 4 Months,No,310.6289228,HighspentSmallvaluepayments,300.7818895,
5608,CUS0x70b2,May,Zhou Xiny,40,MediaManager,38685.98,3360.831667,1,5,3,2,"Mortgage Loan, and Mortgage Loan",11,12,1.24,,1340.41,33.7293762,29 Years and 9 Months,No,89.7804197,LowspentLargevaluepayments,463.7002318,
5609,CUS0x9ea,August,,24,Scientist,70851.84,5947.32,8,6,11,2,"Home Equity Loan, and Not Specified",5,11,13.86,9,972.89,27.91215026,33 Years and 5 Months,Yes,,HighspentLargevaluepayments,648.8412504,
5610,CUS0x6fb4,February,Ireney,14,Mechanic,31273.54,2752.128333,5,5,20,2,"Debt Consolidation Loan, and Credit-Builder Loan",13,9,16.63,8,2382.3,29.18364387,8 Years and 6 Months,Yes,35.11409169,HighspentMediumvaluepayments,440.1590294,
5611,CUS0x1207,February,Wheatleym,33,Developer,19506.73,1491.560833,9,7,22,6,"Personal Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, and Mortgage Loan",47,15,2.69,11,1594.83,39.14029786,14 Years and 4 Months,Yes,,!@9#%8,255.9495872,
5612,CUS0x9535,August,Dineshp,17,,14187.13,1304.642379,3,4,22,3,"Auto Loan, Debt Consolidation Loan, and Auto Loan",25,19,18.35,10,1481.83,26.70592388,11 Years and 6 Months,NM,73.23746005,LowspentSmallvaluepayments,324.0660574,
5613,CUS0x891b,March,Lefteris Papadimaso,41,Scientist,42121.92,3500.16,4,5,7,3,"Not Specified, Personal Loan, and Auto Loan",12,4,14.15,0,165.17,38.51593822,16 Years and 3 Months,No,143.5371371,HighspentMediumvaluepayments,367.2269308,
5614,CUS0x90d8,August,Caroline Valetkevitchj,44,Engineer,67930.88,5729.906667,5,4,25,7,"Debt Consolidation Loan, Personal Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, and Payday Loan",24,11,11.28,,2486.49,38.86120982,9 Years and 2 Months,NM,,HighspentMediumvaluepayments,219.0969912,
5615,CUS0xc506,August,,17,Architect,10499.56,995.9633333,8,3,11,7,"Student Loan, Auto Loan, Debt Consolidation Loan, Personal Loan, Student Loan, Home Equity Loan, and Mortgage Loan",24,8,7.86,5,2469.98,32.94947596,17 Years and 8 Months,Yes,47.62610949,LowspentSmallvaluepayments,301.4327838,
5616,CUS0x955d,June,Danield,19,Scientist,9536.42,769.7016667,7,5,26,6,"Personal Loan, Student Loan, Not Specified, Home Equity Loan, Mortgage Loan, and Credit-Builder Loan",31,22,5.26,15,1298.56,31.9370207,20 Years and 0 Months,Yes,74.88109371,LowspentMediumvaluepayments,244.9956756,
5617,CUS0x5052,February,Liana B.t,19,Musician,47557.02,3715.085,4,3,17,6,"Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",14,18,11.34,6,2213.85,26.2916742,6 Years and 8 Months,Yes,200.1718795,LowspentLargevaluepayments,318.4566148,
5618,CUS0x6aa1,May,Edwardsv,41,Doctor,79760.4,6927.7,5,6,9,2,"Debt Consolidation Loan, and Not Specified",15,14,12.29,9,2406.19,28.94160047,19 Years and 3 Months,Yes,127.0232441,HighspentSmallvaluepayments,710.5533504,
5619,CUS0x4b18,July,Dixono,44,Architect,106815.54,9125.295,5,5,11,1,Auto Loan,24,14,5.55,4,529.87,38.59010915,26 Years and 4 Months,No,89.75727798,HighspentLargevaluepayments,993.3502846,
5620,CUS0xaa52,July,B.d,41,Mechanic,19013.285,1358.084839,1,5,3,1,Credit-Builder Loan,16,7,11.11,2,193.58,32.1252404,18 Years and 7 Months,No,53.51045096,LowspentLargevaluepayments,352.7018381,
5621,CUS0x13d1,June,Lt,22,Musician,22020.37,1605.030833,5,6,6,3,"Debt Consolidation Loan, Credit-Builder Loan, and Personal Loan",19,,5.14,4,1343.64,30.26880523,26 Years and 2 Months,NM,92.30677458,LowspentMediumvaluepayments,311.5976781,
5622,CUS0xb18d,February,Yeep,41,Musician,109621.56,,4,5,6,1,Not Specified,7,13,1.06,6,740.23,33.38998304,27 Years and 9 Months,Yes,10000,LowspentMediumvaluepayments,740.4343604,
5623,CUS0x7c59,February,,22,Architect,36298.36,2842.863333,3,4,9,2,"Personal Loan, and Mortgage Loan",15,13,-1.62,6,1044.75,35.27272413,29 Years and 2 Months,No,111.1891248,LowspentLargevaluepayments,400.3019773,
5624,CUS0xa1b,February,,53,MediaManager,33991.62,,3,6,6,4,"Auto Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",2,5,9.48,1459,1326.98,28.50463455,27 Years and 2 Months,No,199.9658049,HighspentSmallvaluepayments,299.6490802,
5625,CUS0xb04,February,Hollu,992,Accountant,60174.93,,9,8,26,5,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, and Personal Loan",29,16,9.18,6,3015.47,24.19157273,0 Years and 5 Months,Yes,88.07485926,HighspentLargevaluepayments,507.2884505,
5626,CUS0x6951,June,Brettv,40,Writer,35462.52,,8,9,31,4,"Auto Loan, Student Loan, Payday Loan, and Credit-Builder Loan",58,17,6.14,12,2371.87,30.47893878,,Yes,154.4275297,LowspentMediumvaluepayments,322.1664383,
5627,CUS0x3e17,February,Langey,43,MediaManager,57502.5,5055.875,10,5,4530,7,"Student Loan, Credit-Builder Loan, Payday Loan, Not Specified, Payday Loan, Auto Loan, and Not Specified",61,12,15.26,9,2521.64,35.06405927,18 Years and 10 Months,Yes,206.2408415,HighspentMediumvaluepayments,262.8207251,
5628,CUS0x9ce4,March,Richard Leongc,39,Developer,32540.8,2816.733333,10,10,29,9,"Auto Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Home Equity Loan, Student Loan, Auto Loan, and Credit-Builder Loan",32,24,16.54,6,2571.84,30.74131806,5 Years and 9 Months,Yes,328.9664106,LowspentSmallvaluepayments,104.2069198,
5629,CUS0xb97b,July,Reesem,33,Teacher,16706.97,1364.2475,6,7,28,7,"Home Equity Loan, Student Loan, Mortgage Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, and Debt Consolidation Loan",44,18,6.56,11,3987.25,30.29919787,11 Years and 2 Months,Yes,162.008422,LowspentSmallvaluepayments,194.0488424,
5630,CUS0x4f05,May,Ian Chuav,17,Musician,33390.92,3068.576667,7,10,19,9,"Payday Loan, Student Loan, Home Equity Loan, Not Specified, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",48,17,23.73,11,3513.91,37.52348395,13 Years and 6 Months,Yes,271.6985687,LowspentLargevaluepayments,127.0670421,
5631,CUS0x5a95,June,Claral,32,Accountant,34188.81,2719.0675,0,4,5,1,Home Equity Loan,13,0,3.22,0,1076.67,32.88738436,23 Years and 8 Months,No,187.2169115,LowspentLargevaluepayments,329.51124,
5632,CUS0xac23,March,Mark Johnf,25,Accountant,78417.44,6772.786667,8,10,21,5,"Not Specified, Credit-Builder Loan, Mortgage Loan, Personal Loan, and Personal Loan",22,11,19.35,9,1656.54,37.12832093,17 Years and 0 Months,Yes,207.1495201,HighspentMediumvaluepayments,506.1663615,
5633,CUS0x89bd,August,Edward Krudyj,23,Mechanic,14841.17,989.7641667,7,6,33,2,"Debt Consolidation Loan, and Payday Loan",60,12,10.2,13,1371.17,34.13700274,14 Years and 3 Months,Yes,53.33727097,!@9#%8,282.3167941,
5634,CUS0x2c87,January,,54,Journalist,33103.85,2512.654167,3,237,14,3,"Credit-Builder Loan, Payday Loan, and Student Loan",29,17,10.39,3,521.92,34.84744555,25 Years and 1 Months,Yes,175.0531629,LowspentSmallvaluepayments,292.2798858,
5635,CUS0x2283,May,Bartr,21,MediaManager,18053.32,,5,6,13,7,"Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Not Specified",19,10,5.06,9,1262.85,35.28556265,7 Years and 1 Months,Yes,36.25717266,LowspentMediumvaluepayments,309.881063,
5636,CUS0x8628,March,,56,Architect,165774.56,13560.54667,0,7,12,2,"Debt Consolidation Loan, and Payday Loan",2,0,1.59,3,1171.5,29.67399347,15 Years and 9 Months,No,,HighspentSmallvaluepayments,840.2092257,
5637,CUS0x5bfe,February,Soyoung Kimi,14,MediaManager,11877.735,724.81125,3,4,15,4,"Not Specified, Student Loan, Home Equity Loan, and Home Equity Loan",12,8,9.64,6,172.91,30.79963561,30 Years and 3 Months,Yes,42.14615714,LowspentSmallvaluepayments,297.4156182,
5638,CUS0x647e,February,Alessr,40,Manager,11688.93,1239.0775,6,7,19,4,"Mortgage Loan, Mortgage Loan, Personal Loan, and Home Equity Loan",21,13,5.3,4,1066.48,27.77329563,28 Years and 9 Months,No,51.60695527,!@9#%8,290.518657,
5639,CUS0xb3e3,January,Peter Appsp,41,Teacher,142639.96,11787.66333,5,4,16,1,Personal Loan,26,13,7.69,2,1351.02,30.30432464,15 Years and 2 Months,Yes,583.0863826,LowspentLargevaluepayments,805.3948459,
5640,CUS0x9525,April,ernie Woodallx,40,Writer,21457.185,1846.09875,1,5,9,1,Debt Consolidation Loan,6,4,5.74,3,749.41,35.90375318,25 Years and 0 Months,No,123.5031713,!@9#%8,312.1361273,
5641,CUS0xb030,July,enc,28,Journalist,33133.71,,6,5,6,2,"Auto Loan, and Credit-Builder Loan",15,20,12.79,6,1406.81,34.84814389,12 Years and 1 Months,Yes,53.77160651,HighspentMediumvaluepayments,435.9970625,
5642,CUS0x69c3,February,Mark Felsenthalv,52,,43354.77,3491.8975,1,4,4,1,Student Loan,10,12,8.23,5,1159.33,30.42068632,16 Years and 4 Months,No,194.4914333,HighspentSmallvaluepayments,384.7820622,
5643,CUS0xb8d3,May,Douwe Miedemak,36,Lawyer,30061.36,2480.113333,5,6,7,2,"Debt Consolidation Loan, and Home Equity Loan",15,19,14.28,1,242.47,33.70256407,26 Years and 5 Months,Yes,86.02384938,HighspentMediumvaluepayments,374.6025468,
5644,CUS0x8ede,January,Maidmentk,16,Doctor,8359.475,748.6229167,8,9,21,9,"Mortgage Loan, Home Equity Loan, Not Specified, Student Loan, Home Equity Loan, Mortgage Loan, Home Equity Loan, Auto Loan, and Not Specified",30,28,2.92,,2169.59,36.12924821,16 Years and 1 Months,NM,13.34299559,HighspentLargevaluepayments,238.9920355,
5645,CUS0x4d94,February,Seetharamanb,36,Engineer,31067.03,2297.919167,5,3,5,4,"Not Specified, Not Specified, Not Specified, and Auto Loan",25,12,12.2,5,778.68,32.46519308,16 Years and 4 Months,Yes,196.2280375,LowspentMediumvaluepayments,234.3133897,
5646,CUS0x4b2c,March,Claire Davenporte,33,Entrepreneur,22488.625,1700.052083,1,3,6,1,Payday Loan,10,11,3.69,3,590.85,25.2429692,,No,26.99001335,!@9#%8,381.5365933,
5647,CUS0xb675,June,Moonk,39,Teacher,9436.415,550.3679167,7,9,28,-100,"Credit-Builder Loan, Mortgage Loan, Student Loan, Student Loan, Student Loan, Debt Consolidation Loan, Home Equity Loan, and Debt Consolidation Loan",15,19,18.59,7,3073.02,33.18117248,3 Years and 8 Months,Yes,0,HighspentLargevaluepayments,244.5274833,
5648,CUS0x53d1,August,Adlerc,44,Mechanic,15712.65,1195.3875,10,7,22,9,"Student Loan, Mortgage Loan, Payday Loan, Not Specified, Student Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, and Payday Loan",23,26,16.94,12,2540.41,39.89098295,,Yes,128.6089392,!@9#%8,201.0630521,
5649,CUS0x2f0b,February,Georgiopoulosf,49,Mechanic,12165.52,1176.793333,8,7,10,3,"Payday Loan, Personal Loan, and Credit-Builder Loan",25,16,9.16,3,1377.18,34.34544087,19 Years and 5 Months,No,51.27342568,!@9#%8,306.9053755,
5650,CUS0x85f4,March,Sn,31,Developer,76714.08,6401.84,0,7,11,3,"Not Specified, Not Specified, and Payday Loan",5,3,6.78,3,1126.3,39.97888206,21 Years and 4 Months,No,58.52483677,HighspentLargevaluepayments,720.3754383,
5651,CUS0x38cf,August,Mattx,55,MediaManager,136542.08,11242.50667,3,7,14,2,"Credit-Builder Loan, and Home Equity Loan",27,15,5.74,2,3.31,29.63326719,26 Years and 2 Months,No,205.8991678,HighspentLargevaluepayments,979.7768977,
5652,CUS0xc70e,April,Walshl,37,Scientist,97583.43,7846.9525,7,7,9,1,Credit-Builder Loan,21,18,1.92,1,1296.8,38.97953525,29 Years and 8 Months,No,299.0432327,LowspentLargevaluepayments,709.1402282,
5653,CUS0x581e,March,Charlesd,43,Accountant,59907.78,4851.315,5,3,12,2,"Personal Loan, and Mortgage Loan",23,16,11.23,0,719.35,26.74140504,29 Years and 9 Months,No,153.2251122,HighspentMediumvaluepayments,514.6482733,
5654,CUS0x74bf,August,,43,Doctor,75773.2,6248.433333,8,5,32,9,"Not Specified, Payday Loan, Not Specified, Credit-Builder Loan, Mortgage Loan, Payday Loan, Student Loan, Home Equity Loan, and Payday Loan",31,19,18.74,11,3659.35,33.9531942,3 Years and 3 Months,Yes,398.9319316,LowspentMediumvaluepayments,217.7864402,
5655,CUS0x7eb2,June,,28,Manager,155911.4,13246.61667,1,5,11,3,"Credit-Builder Loan, Payday Loan, and Home Equity Loan",20,9,6.96,3,886.96,31.76771929,32 Years and 1 Months,No,,HighspentMediumvaluepayments,695.9017208,
5656,CUS0x7eb0,April,Hummelg,48,MediaManager,28378.53,2228.8775,6,3,9,-100,Not Specified,13,,16.42,5,316.61,27.75866511,16 Years and 8 Months,Yes,195.7419023,LowspentSmallvaluepayments,296.2942416,
5657,CUS0x696c,August,Ronald Groverf,32,Manager,11032.075,790.3395833,8,3,13,2,"Mortgage Loan, and Payday Loan",5,,8.86,7,1043.81,39.84294713,25 Years and 3 Months,Yes,91.35887276,LowspentSmallvaluepayments,268.366966,
5658,CUS0x9f5d,January,Toonkelh,30,Developer,10210.735,733.8945833,10,9,30,5,"Personal Loan, Personal Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",17,16,24.69,9,3694.28,34.75394787,13 Years and 7 Months,Yes,96.12819192,LowspentSmallvaluepayments,225.2366271,
5659,CUS0xbdbf,April,Philipp Halstrickr,5936,Entrepreneur,35124.99,,0,1,10,4,"Student Loan, Payday Loan, Personal Loan, and Student Loan",14,11,9.52,4,384.22,31.39784111,18 Years and 0 Months,No,271.5345235,LowspentLargevaluepayments,185.2772627,
5660,CUS0x7e63,April,Kevin Krolickig,48,Mechanic,18622.57,1766.880833,3,3,12,3,"Payday Loan, Home Equity Loan, and Credit-Builder Loan",4,1,4.85,4,117.58,38.16855007,32 Years and 2 Months,No,78.41328202,LowspentMediumvaluepayments,347.6390835,
5661,CUS0x1326,April,Camposs,19,Mechanic,8658.18,637.515,10,7,22,7,"Payday Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Not Specified, Debt Consolidation Loan, and Student Loan",21,,,14,2599.69,26.61702069,7 Years and 1 Months,Yes,73.72756644,LowspentSmallvaluepayments,243.3281497,
5662,CUS0xbabc,January,,19,MediaManager,8139.495,391.29125,10,7,16,9,"Student Loan, Payday Loan, Not Specified, Payday Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, and Student Loan",59,,18.87,7,3075.98,33.15613975,5 Years and 8 Months,Yes,44.18529263,LowspentSmallvaluepayments,246.9900071,
5663,CUS0x6700,March,,36,Doctor,63213.12,5233.76,4,4,9,4,"Payday Loan, Payday Loan, Not Specified, and Student Loan",14,6,8.47,4,584.85,25.5218055,23 Years and 0 Months,NM,120.5984327,HighspentLargevaluepayments,476.6599146,
5664,CUS0x8018,May,Smitab,52,Mechanic,49937.4,3670.800284,3,3,7,2,"Payday Loan, and Not Specified",19,9,19.53,3,1069.53,26.1668207,16 Years and 2 Months,NM,263.6231381,LowspentSmallvaluepayments,387.1042637,
5665,CUS0x70d0,March,Louis Charbonneaur,46,Entrepreneur,68081.28,,7,5,10,2,"Home Equity Loan, and Debt Consolidation Loan",28,10,6.72,3,502.86,33.88645128,19 Years and 6 Months,No,433.5288916,LowspentSmallvaluepayments,311.6022002,
5666,CUS0x2ac8,January,Michaelr,31,Engineer,26053.36,2059.113333,8,6,11,2,"Personal Loan, and Home Equity Loan",11,15,13.13,0,1339.71,34.80553683,23 Years and 7 Months,Yes,80.08507805,LowspentSmallvaluepayments,376.0962724,
5667,CUS0x927d,January,Leongh,36,MediaManager,35719.4,,3,2,11,2,"Payday Loan, and Home Equity Loan",12,10,8.54,4,1468.61,37.54121756,20 Years and 7 Months,No,128.6207445,!@9#%8,393.6343121,
5668,CUS0x25be,April,,22,,8213.68,926.4733333,5,4,14,6,"Student Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Not Specified",24,10,16.84,11,2685.31,26.96570445,14 Years and 6 Months,Yes,54.91724552,LowspentSmallvaluepayments,294.0877204,
